name,sp,w,value
Base,C.piriei,0.523,1.07850771591735e-07
Base,D.eleginoides,0.523,5.28293073634975e-10
Base,D.mawsoni,0.523,1.3882115838628e-10
Base,E.antarctica,0.523,0.00114397048186764
Base,E.carlsbergi,0.523,0.000338970156018641
Base,G.braueri,0.523,0.000695086443664632
Base,G.fraseri,0.523,0.00153302725400348
Base,G.nicholsi,0.523,0.000499360446003608
Base,K.anderssoni,0.523,0.000865288022057957
Base,N.achirus,0.523,0.000605795778031695
Base,N.coatsi,0.523,2.32564325015878e-07
Base,P.antarcticum,0.523,0.00060012921126426
Base,P.bolini,0.523,0.00121229916091982
Base,P.gracilis,0.523,4.44522900944327e-08
Base,B.antarcticus,0.632,0.000706846026927731
Base,C.gunnari,0.632,3.4735926190404e-08
Base,C.microdon,0.632,0.00153817785219909
Base,C.piriei,0.632,9.48837326301217e-08
Base,D.eleginoides,0.632,4.64209472692274e-10
Base,D.mawsoni,0.632,1.22080434570364e-10
Base,E.antarctica,0.632,0.000947422394303238
Base,E.carlsbergi,0.632,0.000286095601840219
Base,G.braueri,0.632,0.000594395479728903
Base,G.fraseri,0.632,0.00130474547732886
Base,G.nicholsi,0.632,0.000424410323281646
Base,K.anderssoni,0.632,0.000810864352498031
Base,N.achirus,0.632,0.00052277823021274
Base,N.coatsi,0.632,2.04267727918976e-07
Base,P.antarcticum,0.632,0.000520797161383535
Base,P.bolini,0.632,0.00100826770442483
Base,P.gracilis,0.632,3.91523713713658e-08
Base,B.antarcticus,0.764,0.000599481682878139
Base,C.gunnari,0.764,3.03141235549089e-08
Base,C.microdon,0.764,0.00139998586984142
Base,C.piriei,0.764,8.34715141723409e-08
Base,D.eleginoides,0.764,4.07898578095851e-10
Base,D.mawsoni,0.764,1.07359631592299e-10
Base,E.antarctica,0.764,0.000783554211253435
Base,E.carlsbergi,0.764,0.000241124073111958
Base,G.braueri,0.764,0.00050773028891287
Base,G.fraseri,0.764,0.00110869678506963
Base,G.nicholsi,0.764,0.000360409818527133
Base,K.anderssoni,0.764,0.000925857242678948
Base,N.achirus,0.764,0.000450783108919335
Base,N.coatsi,0.764,1.79408233618492e-07
Base,P.antarcticum,0.764,0.000451805788593975
Base,P.bolini,0.764,0.00083671662381332
Base,P.gracilis,0.764,3.44841858611277e-08
Base,B.antarcticus,0.923,0.000507668817918361
Base,C.gunnari,0.923,2.64554386895077e-08
Base,C.microdon,0.923,0.00128009681569772
Base,C.piriei,0.923,7.34278992076775e-08
Base,D.eleginoides,0.923,3.5842106233185e-10
Base,D.mawsoni,0.923,9.44163751238629e-11
Base,E.antarctica,0.923,0.000647279305604627
Base,E.carlsbergi,0.923,0.000202946784917193
Base,G.braueri,0.923,0.000433219930248827
Base,G.fraseri,0.923,0.000940620415812501
Base,G.nicholsi,0.923,0.000305852199919063
Base,K.anderssoni,0.923,0.000986627882179888
Base,N.achirus,0.923,0.000388401055653849
Base,N.coatsi,0.923,1.57571654908783e-07
Base,P.antarcticum,0.923,0.000391835478000264
Base,P.bolini,0.923,0.000693854632452591
Base,P.gracilis,0.923,3.03726036445159e-08
Base,B.antarcticus,1.12,0.000429252556921279
Base,C.gunnari,1.12,2.3089751775665e-08
Base,C.microdon,1.12,0.00117714097255164
Base,C.piriei,1.12,6.45888456018689e-08
Base,D.eleginoides,1.12,3.1494957433134e-10
Base,D.mawsoni,1.12,8.30369079888336e-11
Base,E.antarctica,1.12,0.000534204576560795
Base,E.carlsbergi,1.12,0.000170594246199943
Base,G.braueri,1.12,0.000369227359301192
Base,G.fraseri,1.12,0.000796864393449075
Base,G.nicholsi,1.12,0.000259414454911144
Base,K.anderssoni,1.12,0.000880290518514767
Base,N.achirus,1.12,0.000334392874320688
Base,N.coatsi,1.12,1.38392688533696e-07
Base,P.antarcticum,1.12,0.000339727632538844
Base,P.bolini,1.12,0.000580924962609041
Base,P.gracilis,1.12,2.67513601562055e-08
Base,B.antarcticus,1.35,0.000362360789641193
Base,C.gunnari,1.35,2.01551912182525e-08
Base,C.microdon,1.35,0.00109022675227106
Base,C.piriei,1.35,5.68098884697275e-08
Base,D.eleginoides,1.35,2.76755758531585e-10
Base,D.mawsoni,1.35,7.30327996113515e-11
Base,E.antarctica,1.35,0.000440559634134956
Base,E.carlsbergi,1.35,0.000143221958705722
Base,G.braueri,1.35,0.000314323220000215
Base,G.fraseri,1.35,0.000674762365517599
Base,G.nicholsi,1.35,0.00021993951663681
Base,K.anderssoni,1.35,0.000739586955227293
Base,N.achirus,1.35,0.000287670658978841
Base,N.coatsi,1.35,1.21549332393332e-07
Base,P.antarcticum,1.35,0.000294466570142368
Base,P.bolini,1.35,0.00052291987292478
Base,P.gracilis,1.35,2.3562025015624e-08
Base,B.antarcticus,1.63,0.000305370303528788
Base,C.gunnari,1.63,1.75972452383099e-08
Base,C.microdon,1.63,0.00101909513853923
Base,C.piriei,1.63,4.9963838414522e-08
Base,D.eleginoides,1.63,2.4319870861215e-10
Base,D.mawsoni,1.63,6.4238014909029e-11
Base,E.antarctica,1.63,0.000363128608035918
Base,E.carlsbergi,1.63,0.000120097184194232
Base,G.braueri,1.63,0.000267262141764955
Base,G.fraseri,1.63,0.00057511012805313
Base,G.nicholsi,1.63,0.00018641960416998
Base,K.anderssoni,1.63,0.000611216055439374
Base,N.achirus,1.63,0.00024728085623343
Base,N.coatsi,1.63,1.06757924382634e-07
Base,P.antarcticum,1.63,0.000255163249695374
Base,P.bolini,1.63,0.000621927608696746
Base,P.gracilis,1.63,2.07530867112241e-08
Base,B.antarcticus,1.97,0.000256876375465613
Base,C.gunnari,1.97,1.53679636374212e-08
Base,C.microdon,1.97,0.000964454091851372
Base,C.piriei,1.97,4.39387436957514e-08
Base,D.eleginoides,1.97,2.13714730691488e-10
Base,D.mawsoni,1.97,5.65063193517449e-11
Base,E.antarctica,1.97,0.000299186564844635
Base,E.carlsbergi,1.97,0.000100586884599505
Base,G.braueri,1.97,0.000226961314704407
Base,G.fraseri,1.97,0.000515614374855524
Base,G.nicholsi,1.97,0.0001579805906368
Base,K.anderssoni,1.97,0.000500540473189748
Base,N.achirus,1.97,0.000212389070950677
Base,N.coatsi,1.97,9.37687335232277e-08
Base,P.antarcticum,1.97,0.000221040645590767
Base,P.bolini,1.97,0.000897061577302011
Base,P.gracilis,1.97,1.8279143275575e-08
Base,B.antarcticus,2.38,0.000215665522774636
Base,C.gunnari,2.38,1.34252377201967e-08
Base,C.microdon,2.38,0.000928741336625398
Base,C.piriei,2.38,3.86360859003558e-08
Base,D.eleginoides,2.38,1.87808257493217e-10
Base,D.mawsoni,2.38,4.97089765014905e-11
Base,E.antarctica,2.38,0.000246448236093968
Base,E.carlsbergi,2.38,8.41479131444246e-05
Base,G.braueri,2.38,0.000192481161593889
Base,G.fraseri,2.38,0.000572385649939942
Base,G.nicholsi,2.38,0.000133867383749391
Base,K.anderssoni,2.38,0.000405639978967446
Base,N.achirus,2.38,0.000182266499717435
Base,N.coatsi,2.38,8.23620373091246e-08
Base,P.antarcticum,2.38,0.000191420568189635
Base,P.bolini,2.38,0.000948940448737369
Base,P.gracilis,2.38,1.61001861386338e-08
Base,B.antarcticus,2.87,0.000180691199322405
Base,C.gunnari,2.87,1.1732157404381e-08
Base,C.microdon,2.87,0.000918073446631725
Base,C.piriei,2.87,3.39691870073457e-08
Base,D.eleginoides,2.87,1.65043836715757e-10
Base,D.mawsoni,2.87,4.37327261554226e-11
Base,E.antarctica,2.87,0.000203070830632875
Base,E.carlsbergi,2.87,7.03259725330065e-05
Base,G.braueri,2.87,0.000163008081829994
Base,G.fraseri,2.87,0.000770927986316656
Base,G.nicholsi,2.87,0.000113430553571493
Base,K.anderssoni,2.87,0.00032351536447449
Base,N.achirus,2.87,0.000156278474305361
Base,N.coatsi,2.87,7.23446382844321e-08
Base,P.antarcticum,2.87,0.000165711903263164
Base,P.bolini,2.87,0.000764755074262896
Base,P.gracilis,2.87,1.41809726217105e-08
Base,B.antarcticus,3.47,0.000151052216243469
Base,C.gunnari,3.47,1.02564221925739e-08
Base,C.microdon,3.47,0.000948259916415119
Base,C.piriei,3.47,2.98617977403921e-08
Base,D.eleginoides,3.47,1.45038964598943e-10
Base,D.mawsoni,3.47,3.84779622096155e-11
Base,E.antarctica,3.47,0.000167944832694925
Base,E.carlsbergi,3.47,5.88014771646986e-05
Base,G.braueri,3.47,0.000137839722780643
Base,G.fraseri,3.47,0.000834105330509264
Base,G.nicholsi,3.47,9.61152065292079e-05
Base,K.anderssoni,3.47,0.000250540286344134
Base,N.achirus,3.47,0.000133878455162321
Base,N.coatsi,3.47,6.35467601671681e-08
Base,P.antarcticum,3.47,0.000143400035691717
Base,P.bolini,3.47,0.000516517603858811
Base,P.gracilis,3.47,1.24904631489382e-08
Base,B.antarcticus,4.19,0.00012597386829642
Base,C.gunnari,4.19,8.96981349249298e-09
Base,C.microdon,4.19,0.00107048577228536
Base,C.piriei,4.19,2.62468503720072e-08
Base,D.eleginoides,4.19,1.27457746549396e-10
Base,D.mawsoni,4.19,3.38571245242838e-11
Base,E.antarctica,4.19,0.000142486441938303
Base,E.carlsbergi,4.19,4.97026071415921e-05
Base,G.braueri,4.19,0.000116376387902458
Base,G.fraseri,4.19,0.000757105864665611
Base,G.nicholsi,4.19,8.14584531681474e-05
Base,K.anderssoni,4.19,0.000180401660793012
Base,N.achirus,4.19,0.000114628446995923
Base,N.coatsi,4.19,5.58192910366331e-08
Base,P.antarcticum,4.19,0.000124037406682397
Base,P.bolini,4.19,0.000107710552014889
Base,P.gracilis,4.19,1.10013210830905e-08
Base,B.antarcticus,5.07,0.000104793099010108
Base,C.gunnari,5.07,7.84772811757913e-09
Base,C.microdon,5.07,0.00159685356704176
Base,C.piriei,5.07,2.30653907711065e-08
Base,D.eleginoides,5.07,1.12005441954376e-10
Base,D.mawsoni,5.07,2.97932949383236e-11
Base,E.antarctica,5.07,0.000137001149451379
Base,E.carlsbergi,5.07,4.53622838890767e-05
Base,G.braueri,5.07,9.81406915525755e-05
Base,G.fraseri,5.07,0.000653455006117876
Base,G.nicholsi,5.07,6.91330345487081e-05
Base,K.anderssoni,5.07,3.18016499184723e-05
Base,N.achirus,5.07,9.83710446004175e-05
Base,N.coatsi,5.07,4.90313665906091e-08
Base,P.antarcticum,5.07,0.000107235405220145
Base,P.bolini,5.07,0
Base,P.gracilis,5.07,9.68947895223483e-09
Base,B.antarcticus,6.12,8.69449907374185e-05
Base,C.gunnari,6.12,6.86871350547671e-09
Base,C.microdon,6.12,0.000671879655154231
Base,C.piriei,6.12,2.02652632004206e-08
Base,D.eleginoides,6.12,9.84210084680894e-11
Base,D.mawsoni,6.12,2.62186258737132e-11
Base,E.antarctica,6.12,0.000158382111426543
Base,E.carlsbergi,6.12,5.76507365186618e-05
Base,G.braueri,6.12,8.29500821988946e-05
Base,G.fraseri,6.12,0.000554288850535733
Base,G.nicholsi,6.12,5.92514300517457e-05
Base,K.anderssoni,6.12,0
Base,N.achirus,6.12,8.62367106361367e-05
Base,N.coatsi,6.12,4.30679806535466e-08
Base,P.antarcticum,6.12,9.26568414072177e-05
Base,P.bolini,6.12,0
Base,P.gracilis,6.12,8.53362288698775e-09
Base,B.antarcticus,7.4,7.19975830277659e-05
Base,C.gunnari,7.4,6.01411445858722e-09
Base,C.microdon,7.4,0
Base,C.piriei,7.4,1.78010516756175e-08
Base,D.eleginoides,7.4,8.64807406336179e-11
Base,D.mawsoni,7.4,2.30742421623057e-11
Base,E.antarctica,7.4,0.000159693865974214
Base,E.carlsbergi,7.4,0.000112484653289217
Base,G.braueri,7.4,7.19561788440682e-05
Base,G.fraseri,7.4,0.000461020213073937
Base,G.nicholsi,7.4,5.39206119177733e-05
Base,K.anderssoni,7.4,0
Base,N.achirus,7.4,8.46553908835415e-05
Base,N.coatsi,7.4,3.78283760471216e-08
Base,P.antarcticum,7.4,8.00120363199168e-05
Base,P.bolini,7.4,0
Base,P.gracilis,7.4,7.51537019736837e-09
Base,B.antarcticus,8.94,5.98760211756819e-05
Base,C.gunnari,8.94,5.26771565116164e-09
Base,C.microdon,8.94,0
Base,C.piriei,8.94,1.5632700626539e-08
Base,D.eleginoides,8.94,7.59860729248586e-11
Base,D.mawsoni,8.94,2.03080838524434e-11
Base,E.antarctica,8.94,0.000136446608685183
Base,E.carlsbergi,8.94,0.00019359859916827
Base,G.braueri,8.94,7.22501768900176e-05
Base,G.fraseri,8.94,0.000225679368273834
Base,G.nicholsi,8.94,5.97852495541087e-05
Base,K.anderssoni,8.94,0
Base,N.achirus,8.94,0.000101312400357064
Base,N.coatsi,8.94,3.32242197001701e-08
Base,P.antarcticum,8.94,6.90667570701108e-05
Base,P.bolini,8.94,0
Base,P.gracilis,8.94,6.61835372834791e-09
Base,B.antarcticus,10.8,5.20958220258964e-05
Base,C.gunnari,10.8,4.61542725885893e-09
Base,C.microdon,10.8,0
Base,C.piriei,10.8,1.37247208148618e-08
Base,D.eleginoides,10.8,6.67597920571515e-11
Base,D.mawsoni,10.8,1.78740189163025e-11
Base,E.antarctica,10.8,0.000110770988958099
Base,E.carlsbergi,10.8,6.66503354450548e-05
Base,G.braueri,10.8,9.8566666073523e-05
Base,G.fraseri,10.8,0
Base,G.nicholsi,10.8,7.0547776357199e-05
Base,K.anderssoni,10.8,0
Base,N.achirus,10.8,0.000110076821825475
Base,N.coatsi,10.8,2.91779640665807e-08
Base,P.antarcticum,10.8,5.97192059147273e-05
Base,P.bolini,10.8,0
Base,P.gracilis,10.8,5.82795802729784e-09
Base,B.antarcticus,13,5.61365645628259e-05
Base,C.gunnari,13,4.04574913834847e-09
Base,C.microdon,13,0
Base,C.piriei,13,1.20480133826195e-08
Base,D.eleginoides,13,5.86706680038754e-11
Base,D.mawsoni,13,1.57378998238591e-11
Base,E.antarctica,13,8.83225338764666e-05
Base,E.carlsbergi,13,0
Base,G.braueri,13,0.000124417814055427
Base,G.fraseri,13,0
Base,G.nicholsi,13,6.88770239115775e-05
Base,K.anderssoni,13,0
Base,N.achirus,13,0.000102388897374226
Base,N.coatsi,13,2.56228075377741e-08
Base,P.antarcticum,13,5.24692247935562e-05
Base,P.bolini,13,0
Base,P.gracilis,13,5.13355573311543e-09
Base,B.antarcticus,15.8,7.84668541751568e-05
Base,C.gunnari,15.8,3.54740531472458e-09
Base,C.microdon,15.8,0
Base,C.piriei,15.8,1.05732228094263e-08
Base,D.eleginoides,15.8,5.15606406558517e-11
Base,D.mawsoni,15.8,1.38582214382232e-11
Base,E.antarctica,15.8,6.93179259356739e-05
Base,E.carlsbergi,15.8,0
Base,G.braueri,15.8,0.000118949855647656
Base,G.fraseri,15.8,0
Base,G.nicholsi,15.8,6.16348705337162e-05
Base,K.anderssoni,15.8,0
Base,N.achirus,15.8,9.11310989025054e-05
Base,N.coatsi,15.8,2.24981263166554e-08
Base,P.antarcticum,15.8,5.0302282552502e-05
Base,P.bolini,15.8,0
Base,P.gracilis,15.8,4.52211225300674e-09
Base,B.antarcticus,19,8.5971439500638e-05
Base,C.gunnari,19,3.11120335873222e-09
Base,C.microdon,19,0
Base,C.piriei,19,9.27624287643166e-09
Base,D.eleginoides,19,4.53109626977766e-11
Base,D.mawsoni,19,1.22039535194953e-11
Base,E.antarctica,19,5.31445757474389e-05
Base,E.carlsbergi,19,0
Base,G.braueri,19,0.000101084605577619
Base,G.fraseri,19,0
Base,G.nicholsi,19,5.42703703511835e-05
Base,K.anderssoni,19,0
Base,N.achirus,19,8.05277379531238e-05
Base,N.coatsi,19,1.97519228583529e-08
Base,P.antarcticum,19,5.68946598454463e-05
Base,P.bolini,19,0
Base,P.gracilis,19,3.98548953124323e-09
Base,B.antarcticus,23,6.91969528786604e-05
Base,C.gunnari,23,2.72917928715466e-09
Base,C.microdon,23,0
Base,C.piriei,23,8.13585539106295e-09
Base,D.eleginoides,23,3.98175879838236e-11
Base,D.mawsoni,23,1.07478904976026e-11
Base,E.antarctica,23,3.90745969427791e-05
Base,E.carlsbergi,23,0
Base,G.braueri,23,8.12581341514064e-05
Base,G.fraseri,23,0
Base,G.nicholsi,23,4.78133534751959e-05
Base,K.anderssoni,23,0
Base,N.achirus,23,7.11933845521157e-05
Base,N.coatsi,23,1.73400059505472e-08
Base,P.antarcticum,23,6.004522513215e-05
Base,P.bolini,23,0
Base,P.gracilis,23,3.52555391218084e-09
Base,B.antarcticus,27.8,4.64800260728801e-05
Base,C.gunnari,27.8,2.39443872384105e-09
Base,C.microdon,27.8,0
Base,C.piriei,27.8,7.13339431351371e-09
Base,D.eleginoides,27.8,3.49894710183613e-11
Base,D.mawsoni,27.8,9.46619209955713e-12
Base,E.antarctica,27.8,2.61688403345931e-05
Base,E.carlsbergi,27.8,0
Base,G.braueri,27.8,5.52134610582971e-05
Base,G.fraseri,27.8,0
Base,G.nicholsi,27.8,4.23310304626285e-05
Base,K.anderssoni,27.8,0
Base,N.achirus,27.8,6.31086065097556e-05
Base,N.coatsi,27.8,1.52323820142339e-08
Base,P.antarcticum,27.8,5.5821189857766e-05
Base,P.bolini,27.8,0
Base,P.gracilis,27.8,3.19193404446334e-09
Base,B.antarcticus,33.6,2.2582631942514e-05
Base,C.gunnari,33.6,2.10107117160191e-09
Base,C.microdon,33.6,0
Base,C.piriei,33.6,6.25240685950518e-09
Base,D.eleginoides,33.6,3.07466083786011e-11
Base,D.mawsoni,33.6,8.33795986209714e-12
Base,E.antarctica,33.6,7.92900666415433e-06
Base,E.carlsbergi,33.6,0
Base,G.braueri,33.6,0
Base,G.fraseri,33.6,0
Base,G.nicholsi,33.6,3.77784708537681e-05
Base,K.anderssoni,33.6,0
Base,N.achirus,33.6,5.61933493355152e-05
Base,N.coatsi,33.6,1.3456001935108e-08
Base,P.antarcticum,33.6,5.00969846202392e-05
Base,P.bolini,33.6,0
Base,P.gracilis,33.6,3.14082551578033e-09
Base,B.antarcticus,40.6,0
Base,C.gunnari,40.6,1.84440728054685e-09
Base,C.microdon,40.6,0
Base,C.piriei,40.6,5.47856366899442e-09
Base,D.eleginoides,40.6,2.70202529293901e-11
Base,D.mawsoni,40.6,7.34530188603069e-12
Base,E.antarctica,40.6,0
Base,E.carlsbergi,40.6,0
Base,G.braueri,40.6,0
Base,G.fraseri,40.6,0
Base,G.nicholsi,40.6,3.41981687179591e-05
Base,K.anderssoni,40.6,0
Base,N.achirus,40.6,5.0459367397332e-05
Base,N.coatsi,40.6,1.2325132495453e-08
Base,P.antarcticum,40.6,4.4739685223017e-05
Base,P.bolini,40.6,0
Base,P.gracilis,40.6,3.20787651633384e-09
Base,B.antarcticus,49,0
Base,C.gunnari,49,1.62299531135321e-09
Base,C.microdon,49,0
Base,C.piriei,49,4.79928703116917e-09
Base,D.eleginoides,49,2.37471930166292e-11
Base,D.mawsoni,49,6.4715253576893e-12
Base,E.antarctica,49,0
Base,E.carlsbergi,49,0
Base,G.braueri,49,0
Base,G.fraseri,49,0
Base,G.nicholsi,49,3.20633286064686e-05
Base,K.anderssoni,49,0
Base,N.achirus,49,4.63379314810626e-05
Base,N.coatsi,49,1.2942474249177e-08
Base,P.antarcticum,49,4.00097104283574e-05
Base,P.bolini,49,0
Base,P.gracilis,49,3.03443637663461e-09
Base,B.antarcticus,59.3,0
Base,C.gunnari,59.3,1.45062003975645e-09
Base,C.microdon,59.3,0
Base,C.piriei,59.3,4.2048703913624e-09
Base,D.eleginoides,59.3,2.0871030137878e-11
Base,D.mawsoni,59.3,5.7019647961592e-12
Base,E.antarctica,59.3,0
Base,E.carlsbergi,59.3,0
Base,G.braueri,59.3,0
Base,G.fraseri,59.3,0
Base,G.nicholsi,59.3,9.43215209332716e-06
Base,K.anderssoni,59.3,0
Base,N.achirus,59.3,8.27323192020186e-06
Base,N.coatsi,59.3,1.47319142703725e-08
Base,P.antarcticum,59.3,3.58860328897178e-05
Base,P.bolini,59.3,0
Base,P.gracilis,59.3,2.77359532538252e-09
Base,B.antarcticus,71.6,0
Base,C.gunnari,71.6,1.39414139951855e-09
Base,C.microdon,71.6,0
Base,C.piriei,71.6,3.69594630260388e-09
Base,D.eleginoides,71.6,1.83460968818001e-11
Base,D.mawsoni,71.6,5.02524109152543e-12
Base,E.antarctica,71.6,0
Base,E.carlsbergi,71.6,0
Base,G.braueri,71.6,0
Base,G.fraseri,71.6,0
Base,G.nicholsi,71.6,0
Base,K.anderssoni,71.6,0
Base,N.achirus,71.6,0
Base,N.coatsi,71.6,1.47877510758392e-08
Base,P.antarcticum,71.6,3.23212783371916e-05
Base,P.bolini,71.6,0
Base,P.gracilis,71.6,2.52341725268441e-09
Base,B.antarcticus,86.5,0
Base,C.gunnari,86.5,1.46374322689055e-09
Base,C.microdon,86.5,0
Base,C.piriei,86.5,3.32365508931654e-09
Base,D.eleginoides,86.5,1.6128917390811e-11
Base,D.mawsoni,86.5,4.42976605809236e-12
Base,E.antarctica,86.5,0
Base,E.carlsbergi,86.5,0
Base,G.braueri,86.5,0
Base,G.fraseri,86.5,0
Base,G.nicholsi,86.5,0
Base,K.anderssoni,86.5,0
Base,N.achirus,86.5,0
Base,N.coatsi,86.5,1.39290674963241e-08
Base,P.antarcticum,86.5,2.92834198965789e-05
Base,P.bolini,86.5,0
Base,P.gracilis,86.5,2.29998605514028e-09
Base,B.antarcticus,105,0
Base,C.gunnari,105,1.43143019481893e-09
Base,C.microdon,105,0
Base,C.piriei,105,3.32484798139401e-09
Base,D.eleginoides,105,1.41815156759288e-11
Base,D.mawsoni,105,3.90547164656012e-12
Base,E.antarctica,105,0
Base,E.carlsbergi,105,0
Base,G.braueri,105,0
Base,G.fraseri,105,0
Base,G.nicholsi,105,0
Base,K.anderssoni,105,0
Base,N.achirus,105,0
Base,N.coatsi,105,1.30130039121647e-08
Base,P.antarcticum,105,2.67733659449672e-05
Base,P.bolini,105,0
Base,P.gracilis,105,2.10318515799546e-09
Base,B.antarcticus,126,0
Base,C.gunnari,126,1.3182479528629e-09
Base,C.microdon,126,0
Base,C.piriei,126,3.79199481772754e-09
Base,D.eleginoides,126,1.24710298495081e-11
Base,D.mawsoni,126,3.44376313980142e-12
Base,E.antarctica,126,0
Base,E.carlsbergi,126,0
Base,G.braueri,126,0
Base,G.fraseri,126,0
Base,G.nicholsi,126,0
Base,K.anderssoni,126,0
Base,N.achirus,126,0
Base,N.coatsi,126,1.2224507406675e-08
Base,P.antarcticum,126,2.48705722768485e-05
Base,P.bolini,126,0
Base,P.gracilis,126,1.93082503954509e-09
Base,B.antarcticus,153,0
Base,C.gunnari,153,1.19954108879798e-09
Base,C.microdon,153,0
Base,C.piriei,153,3.90841429723684e-09
Base,D.eleginoides,153,1.09684986998929e-11
Base,D.mawsoni,153,3.03704970797526e-12
Base,E.antarctica,153,0
Base,E.carlsbergi,153,0
Base,G.braueri,153,0
Base,G.fraseri,153,0
Base,G.nicholsi,153,0
Base,K.anderssoni,153,0
Base,N.achirus,153,0
Base,N.coatsi,153,1.15966124908997e-08
Base,P.antarcticum,153,2.39326288381288e-05
Base,P.bolini,153,0
Base,P.gracilis,153,1.78074211931709e-09
Base,B.antarcticus,184,0
Base,C.gunnari,184,1.09200151110774e-09
Base,C.microdon,184,0
Base,C.piriei,184,3.68544900939434e-09
Base,D.eleginoides,184,9.6482594378371e-12
Base,D.mawsoni,184,2.67857233495872e-12
Base,E.antarctica,184,0
Base,E.carlsbergi,184,0
Base,G.braueri,184,0
Base,G.fraseri,184,0
Base,G.nicholsi,184,0
Base,K.anderssoni,184,0
Base,N.achirus,184,0
Base,N.coatsi,184,1.11457948126194e-08
Base,P.antarcticum,184,1.71313747074229e-05
Base,P.bolini,184,0
Base,P.gracilis,184,1.65111175622791e-09
Base,B.antarcticus,223,0
Base,C.gunnari,223,9.97004937968601e-10
Base,C.microdon,223,0
Base,C.piriei,223,3.41521915177717e-09
Base,D.eleginoides,223,8.48828005527291e-12
Base,D.mawsoni,223,2.36269454593865e-12
Base,E.antarctica,223,0
Base,E.carlsbergi,223,0
Base,G.braueri,223,0
Base,G.fraseri,223,0
Base,G.nicholsi,223,0
Base,K.anderssoni,223,0
Base,N.achirus,223,0
Base,N.coatsi,223,1.09008748573342e-08
Base,P.antarcticum,223,0
Base,P.bolini,223,0
